NOC,Sport,Year,Athletes
NED,Fencing,1928,30
NED,Fencing,1932,4
NED,Fencing,1936,17
NED,Fencing,1948,18
NED,Fencing,1960,8
NED,Fencing,1972,1
NED,Fencing,1988,8
NED,Fencing,2004,1
NED,Fencing,2008,2
NED,Fencing,2012,1
NED,Fencing,2016,1
NED,Fencing,2020,1
NED,Fencing,2024,1
NED,Equestrianism,1920,1
NED,Equestrianism,1924,9
NED,Equestrianism,1928,18
NED,Equestrianism,1932,6
NED,Equestrianism,1936,18
NED,Equestrianism,1948,8
NED,Equestrianism,1952,6
NED,Equestrianism,1956,1
NED,Equestrianism,1972,14
NED,Equestrianism,1976,13
NED,Equestrianism,1984,6
NED,Equestrianism,1988,16
NED,Equestrianism,1992,24
NED,Equestrianism,1996,16
NED,Equestrianism,2000,16
NED,Equestrianism,2004,16
NED,Equestrianism,2008,15
NED,Equestrianism,2012,21
NED,Equestrianism,2016,24
NED,Shooting,1900,35
NED,Shooting,1908,31
NED,Shooting,1912,1
NED,Shooting,1920,49
NED,Shooting,1924,13
NED,Shooting,1936,4
NED,Shooting,1948,4
NED,Shooting,1964,2
NED,Shooting,1972,3
NED,Shooting,1976,2
NED,Shooting,1980,4
NED,Shooting,1984,5
NED,Shooting,1988,5
NED,Shooting,1992,4
NED,Shooting,1996,2
NED,Shooting,2000,3
NED,Shooting,2004,5
NED,Shooting,2012,3
NED,Boxing,1920,8
NED,Boxing,1924,9
NED,Boxing,1928,6
NED,Boxing,1936,8
NED,Boxing,1948,6
NED,Boxing,1952,5
NED,Boxing,1960,3
NED,Boxing,1964,4
NED,Boxing,1968,2
NED,Boxing,1972,2
NED,Boxing,1984,2
NED,Boxing,1988,2
NED,Boxing,1992,5
NED,Boxing,2016,3
NED,Boxing,2020,2
NED,Boxing,2024,1
NED,Taekwondo,2000,2
NED,Taekwondo,2004,2
NED,Taekwondo,2008,1
NED,Taekwondo,2012,1
NED,Taekwondo,2016,1
NED,Cycling,1908,21
NED,Cycling,1920,24
NED,Cycling,1924,18
NED,Cycling,1928,16
NED,Cycling,1932,4
NED,Cycling,1936,16
NED,Cycling,1948,16
NED,Cycling,1952,14
NED,Cycling,1960,17
NED,Cycling,1964,18
NED,Cycling,1968,18
NED,Cycling,1972,18
NED,Cycling,1976,14
NED,Cycling,1980,9
NED,Cycling,1984,17
NED,Cycling,1988,17
NED,Cycling,1992,20
NED,Cycling,1996,23
NED,Cycling,2000,26
NED,Cycling,2004,35
NED,Cycling,2008,38
NED,Cycling,2012,32
NED,Cycling,2016,38
NED,Diving,1924,8
NED,Diving,1928,10
NED,Diving,1936,1
NED,Diving,1948,2
NED,Diving,1952,2
NED,Diving,1960,2
NED,Diving,1968,2
NED,Diving,1972,2
NED,Diving,1984,1
NED,Diving,1988,2
NED,Diving,1992,2
NED,Diving,2016,1
NED,Diving,2020,2
NED,Diving,2024,1
NED,Canoeing,1936,9
NED,Canoeing,1948,7
NED,Canoeing,1952,7
NED,Canoeing,1960,7
NED,Canoeing,1964,7
NED,Canoeing,1968,10
NED,Canoeing,1972,3
NED,Canoeing,1976,4
NED,Canoeing,1980,12
NED,Canoeing,1984,5
NED,Canoeing,1988,2
NED,Canoeing,1992,6
NED,Canoeing,1996,2
NED,Canoeing,2004,2
NED,Canoeing,2008,2
NED,Tennis,1906,5
NED,Tennis,1908,4
NED,Tennis,1912,1
NED,Tennis,1924,11
NED,Tennis,1988,1
NED,Tennis,1992,9
NED,Tennis,1996,8
NED,Tennis,2000,5
NED,Tennis,2012,3
NED,Tennis,2016,6
NED,Tennis,2020,5
NED,Tennis,2024,11
NED,Modern Pentathlon,1912,1
NED,Modern Pentathlon,1924,4
NED,Modern Pentathlon,1928,3
NED,Modern Pentathlon,1932,1
NED,Modern Pentathlon,1936,3
NED,Modern Pentathlon,1972,6
NED,Golf,2016,1
NED,Golf,2020,1
NED,Golf,2024,1
NED,Softball,1996,15
NED,Softball,2008,15
NED,Archery,1900,6
NED,Archery,1920,8
NED,Archery,1980,2
NED,Archery,1984,2
NED,Archery,1988,3
NED,Archery,1992,12
NED,Archery,1996,2
NED,Archery,2000,6
NED,Archery,2004,6
NED,Archery,2012,1
NED,Archery,2016,6
NED,Archery,2020,9
NED,Archery,2024,9
NED,Volleyball,1964,12
NED,Volleyball,1988,12
NED,Volleyball,1992,23
NED,Volleyball,1996,24
NED,Volleyball,2000,10
NED,Volleyball,2004,12
NED,Volleyball,2016,12
NED,Volleyball,2024,13
NED,Synchronized Swimming,1984,5
NED,Synchronized Swimming,1992,5
NED,Synchronized Swimming,2004,2
NED,Synchronized Swimming,2008,2
NED,Table Tennis,1988,4
NED,Table Tennis,1992,5
NED,Table Tennis,1996,10
NED,Table Tennis,2000,4
NED,Table Tennis,2004,4
NED,Table Tennis,2008,5
NED,Table Tennis,2012,5
NED,Table Tennis,2016,5
NED,Table Tennis,2020,1
NED,Table Tennis,2024,1
NED,Baseball,1996,20
NED,Baseball,2000,24
NED,Baseball,2004,24
NED,Baseball,2008,24
NED,Trampolining,2000,1
NED,Trampolining,2004,2
NED,Trampolining,2012,1
NED,Beach Volleyball,1996,4
NED,Beach Volleyball,2000,2
NED,Beach Volleyball,2004,2
NED,Beach Volleyball,2008,6
NED,Beach Volleyball,2012,6
NED,Beach Volleyball,2016,8
NED,Beach Volleyball,2020,6
NED,Beach Volleyball,2024,6
NED,Triathlon,2000,6
NED,Triathlon,2004,2
NED,Triathlon,2008,2
NED,Triathlon,2012,2
NED,Triathlon,2016,1
NED,Triathlon,2020,6
NED,Triathlon,2024,4
NED,Cycling Road,2020,12
NED,Cycling Road,2024,10
NED,Artistic Gymnastics,2020,25
NED,Artistic Gymnastics,2024,76
NED,Marathon Swimming,2020,2
NED,Marathon Swimming,2024,1
NED,Canoe Slalom,2020,1
NED,Canoe Slalom,2024,6
NED,Canoe Sprint,2024,4
NED,Cycling BMX Racing,2020,6
NED,Cycling BMX Racing,2024,6
NED,Equestrian,2020,18
NED,Equestrian,2024,22
NED,Artistic Swimming,2020,2
NED,Artistic Swimming,2024,2
NED,Cycling Track,2020,24
NED,Cycling Track,2024,29
NED,Skateboarding,2020,2
NED,Skateboarding,2024,2
NED,Cycling Mountain Bike,2020,4
NED,Cycling Mountain Bike,2024,2
NED,3x3 Basketball,2020,4
NED,3x3 Basketball,2024,4
NED,Breaking,2024,3
FIN,Basketball,1952,11
FIN,Basketball,1964,12
FIN,Judo,1972,1
FIN,Judo,1976,2
FIN,Judo,1980,3
FIN,Judo,1984,3
FIN,Judo,1988,2
FIN,Judo,1992,7
FIN,Judo,1996,1
FIN,Judo,2000,1
FIN,Judo,2004,1
FIN,Judo,2008,2
FIN,Judo,2012,3
FIN,Judo,2016,1
FIN,Judo,2024,2
FIN,Football,1912,13
FIN,Football,1936,11
FIN,Football,1952,11
FIN,Football,1980,16
FIN,Athletics,1906,16
FIN,Athletics,1908,36
FIN,Athletics,1912,57
FIN,Athletics,1920,54
FIN,Athletics,1924,84
FIN,Athletics,1928,48
FIN,Athletics,1932,25
FIN,Athletics,1936,54
FIN,Athletics,1948,42
FIN,Athletics,1952,85
FIN,Athletics,1956,24
FIN,Athletics,1960,30
FIN,Athletics,1964,17
FIN,Athletics,1968,12
FIN,Athletics,1972,49
FIN,Athletics,1976,41
FIN,Athletics,1980,30
FIN,Athletics,1984,25
FIN,Athletics,1988,20
FIN,Athletics,1992,30
FIN,Athletics,1996,29
FIN,Athletics,2000,27
FIN,Athletics,2004,25
FIN,Athletics,2008,19
FIN,Athletics,2012,17
FIN,Athletics,2016,16
FIN,Athletics,2020,22
FIN,Athletics,2024,25
FIN,Swimming,1908,5
FIN,Swimming,1912,9
FIN,Swimming,1920,2
FIN,Swimming,1924,2
FIN,Swimming,1928,1
FIN,Swimming,1932,1
FIN,Swimming,1936,3
FIN,Swimming,1948,1
FIN,Swimming,1952,23
FIN,Swimming,1956,2
FIN,Swimming,1960,15
FIN,Swimming,1964,13
FIN,Swimming,1968,7
FIN,Swimming,1972,3
FIN,Swimming,1976,2
FIN,Swimming,1980,2
FIN,Swimming,1984,5
FIN,Swimming,1988,2
FIN,Swimming,1992,38
FIN,Swimming,1996,30
FIN,Swimming,2000,17
FIN,Swimming,2004,16
FIN,Swimming,2008,9
FIN,Swimming,2012,14
FIN,Swimming,2016,15
FIN,Swimming,2020,8
FIN,Swimming,2024,2
FIN,Badminton,1992,2
FIN,Badminton,1996,2
FIN,Badminton,2000,2
FIN,Badminton,2004,3
FIN,Badminton,2008,2
FIN,Badminton,2012,2
FIN,Badminton,2016,1
FIN,Badminton,2020,1
FIN,Badminton,2024,1
FIN,Sailing,1912,27
FIN,Sailing,1924,1
FIN,Sailing,1928,1
FIN,Sailing,1936,12
FIN,Sailing,1948,12
FIN,Sailing,1952,14
FIN,Sailing,1956,3
FIN,Sailing,1960,9
FIN,Sailing,1964,5
FIN,Sailing,1968,3
FIN,Sailing,1972,7
FIN,Sailing,1976,8
FIN,Sailing,1980,7
FIN,Sailing,1984,5
FIN,Sailing,1988,5
FIN,Sailing,1992,8
FIN,Sailing,1996,8
FIN,Sailing,2000,10
FIN,Sailing,2004,4
FIN,Sailing,2008,9
FIN,Sailing,2012,11
FIN,Sailing,2016,8
FIN,Sailing,2020,5
FIN,Sailing,2024,7
FIN,Gymnastics,1908,31
FIN,Gymnastics,1912,25
FIN,Gymnastics,1924,72
FIN,Gymnastics,1928,56
FIN,Gymnastics,1932,27
FIN,Gymnastics,1936,64
FIN,Gymnastics,1948,64
FIN,Gymnastics,1952,120
FIN,Gymnastics,1956,48
FIN,Gymnastics,1960,84
FIN,Gymnastics,1964,58
FIN,Gymnastics,1968,48
FIN,Gymnastics,1972,7
FIN,Gymnastics,2012,4
FIN,Gymnastics,2016,6
FIN,Art Competitions,1924,1
FIN,Art Competitions,1936,1
FIN,Art Competitions,1948,7
FIN,Weightlifting,1920,1
FIN,Weightlifting,1948,4
FIN,Weightlifting,1952,7
FIN,Weightlifting,1956,1
FIN,Weightlifting,1960,2
FIN,Weightlifting,1964,4
FIN,Weightlifting,1968,5
FIN,Weightlifting,1972,9
FIN,Weightlifting,1976,5
FIN,Weightlifting,1980,7
FIN,Weightlifting,1984,5
FIN,Weightlifting,1988,4
FIN,Weightlifting,1992,4
FIN,Weightlifting,1996,2
FIN,Weightlifting,2000,1
FIN,Weightlifting,2008,1
FIN,Weightlifting,2012,1
FIN,Weightlifting,2016,2
FIN,Wrestling,1906,2
FIN,Wrestling,1908,4
FIN,Wrestling,1912,37
FIN,Wrestling,1920,18
FIN,Wrestling,1924,24
FIN,Wrestling,1928,13
FIN,Wrestling,1932,11
FIN,Wrestling,1936,14
FIN,Wrestling,1948,15
FIN,Wrestling,1952,16
FIN,Wrestling,1956,14
FIN,Wrestling,1960,14
FIN,Wrestling,1964,10
FIN,Wrestling,1968,9
FIN,Wrestling,1972,10
FIN,Wrestling,1976,8
FIN,Wrestling,1980,8
FIN,Wrestling,1984,11
FIN,Wrestling,1988,12
FIN,Wrestling,1992,7
FIN,Wrestling,1996,5
FIN,Wrestling,2000,4
FIN,Wrestling,2004,2
FIN,Wrestling,2008,1
FIN,Wrestling,2012,2
FIN,Wrestling,2016,3
FIN,Wrestling,2020,2
FIN,Wrestling,2024,2
FIN,Hockey,1952,11
FIN,Rowing,1912,6
FIN,Rowing,1948,5
FIN,Rowing,1952,26
FIN,Rowing,1956,9
FIN,Rowing,1960,12
FIN,Rowing,1964,7
FIN,Rowing,1968,2
FIN,Rowing,1972,3
FIN,Rowing,1976,7
FIN,Rowing,1980,1
FIN,Rowing,1984,3
FIN,Rowing,1988,5
FIN,Rowing,1992,3
FIN,Rowing,1996,2
FIN,Rowing,2008,2
FIN,Fencing,1928,3
FIN,Fencing,1948,17
FIN,Fencing,1952,14
FIN,Fencing,1956,2
FIN,Fencing,1960,9
FIN,Fencing,1972,1
FIN,Fencing,1976,5
FIN,Fencing,1980,8
FIN,Fencing,1988,1
FIN,Fencing,1996,1
FIN,Equestrianism,1920,1
FIN,Equestrianism,1924,1
FIN,Equestrianism,1928,1
FIN,Equestrianism,1936,1
FIN,Equestrianism,1948,8
FIN,Equestrianism,1952,12
FIN,Equestrianism,1956,13
FIN,Equestrianism,1980,2
FIN,Equestrianism,1984,1
FIN,Equestrianism,1988,8
FIN,Equestrianism,1992,1
FIN,Equestrianism,1996,1
FIN,Equestrianism,2000,3
FIN,Equestrianism,2008,1
FIN,Equestrianism,2012,2
FIN,Equestrianism,2016,1
FIN,Shooting,1908,15
FIN,Shooting,1912,38
FIN,Shooting,1920,51
FIN,Shooting,1924,43
FIN,Shooting,1936,9
FIN,Shooting,1948,12
FIN,Shooting,1952,14
FIN,Shooting,1956,10
FIN,Shooting,1960,11
FIN,Shooting,1964,10
FIN,Shooting,1968,11
FIN,Shooting,1972,13
FIN,Shooting,1976,6
FIN,Shooting,1980,10
FIN,Shooting,1984,14
FIN,Shooting,1988,16
FIN,Shooting,1992,15
FIN,Shooting,1996,8
FIN,Shooting,2000,10
FIN,Shooting,2004,9
FIN,Shooting,2008,14
FIN,Shooting,2012,6
FIN,Shooting,2016,2
FIN,Shooting,2020,3
FIN,Shooting,2024,4
FIN,Boxing,1928,3
FIN,Boxing,1932,2
FIN,Boxing,1936,6
FIN,Boxing,1948,6
FIN,Boxing,1952,10
FIN,Boxing,1956,3
FIN,Boxing,1960,7
FIN,Boxing,1964,5
FIN,Boxing,1968,5
FIN,Boxing,1972,4
FIN,Boxing,1976,5
FIN,Boxing,1980,5
FIN,Boxing,1984,5
FIN,Boxing,1988,3
FIN,Boxing,1992,1
FIN,Boxing,2000,1
FIN,Boxing,2016,1
FIN,Boxing,2020,1
FIN,Boxing,2024,1
FIN,Taekwondo,2000,2
FIN,Taekwondo,2004,1
FIN,Taekwondo,2012,1
FIN,Taekwondo,2016,1
FIN,Cycling,1912,10
FIN,Cycling,1924,8
FIN,Cycling,1928,1
FIN,Cycling,1936,3
FIN,Cycling,1948,11
FIN,Cycling,1952,16
FIN,Cycling,1956,3
FIN,Cycling,1960,10
FIN,Cycling,1968,10
FIN,Cycling,1972,9
FIN,Cycling,1976,2
FIN,Cycling,1980,9
FIN,Cycling,1984,9
FIN,Cycling,1988,4
FIN,Cycling,1992,3
FIN,Cycling,1996,7
FIN,Cycling,2000,3
FIN,Cycling,2012,3
FIN,Cycling,2016,2
FIN,Diving,1908,3
FIN,Diving,1912,11
FIN,Diving,1920,4
FIN,Diving,1924,6
FIN,Diving,1928,2
FIN,Diving,1936,2
FIN,Diving,1948,1
FIN,Diving,1952,3
FIN,Diving,1956,2
FIN,Diving,1960,1
FIN,Diving,1964,1
FIN,Diving,1968,3
FIN,Diving,1972,3
FIN,Diving,1984,1
FIN,Diving,1988,1
FIN,Diving,2000,2
FIN,Diving,2004,2
FIN,Diving,2008,1
FIN,Canoeing,1936,3
FIN,Canoeing,1948,7
FIN,Canoeing,1952,13
FIN,Canoeing,1956,7
FIN,Canoeing,1960,9
FIN,Canoeing,1964,3
FIN,Canoeing,1968,5
FIN,Canoeing,1972,5
FIN,Canoeing,1976,9
FIN,Canoeing,1980,7
FIN,Canoeing,1984,9
FIN,Canoeing,1988,6
FIN,Canoeing,1992,3
FIN,Canoeing,1996,2
FIN,Canoeing,2000,1
FIN,Canoeing,2004,2
FIN,Canoeing,2008,7
FIN,Canoeing,2012,2
FIN,Tennis,1924,8
FIN,Tennis,2004,1
FIN,Tennis,2008,1
FIN,Tennis,2012,1
FIN,Modern Pentathlon,1920,2
FIN,Modern Pentathlon,1924,3
FIN,Modern Pentathlon,1928,3
FIN,Modern Pentathlon,1936,3
FIN,Modern Pentathlon,1948,3
FIN,Modern Pentathlon,1952,6
FIN,Modern Pentathlon,1956,6
FIN,Modern Pentathlon,1960,6
FIN,Modern Pentathlon,1964,6
FIN,Modern Pentathlon,1968,6
FIN,Modern Pentathlon,1972,6
FIN,Modern Pentathlon,1976,6
FIN,Modern Pentathlon,1980,6
FIN,Modern Pentathlon,1984,6
FIN,Golf,2016,4
FIN,Golf,2020,4
FIN,Golf,2024,4
FIN,Archery,1972,3
FIN,Archery,1976,2
FIN,Archery,1980,4
FIN,Archery,1984,5
FIN,Archery,1988,12
FIN,Archery,1992,6
FIN,Archery,1996,6
FIN,Archery,2000,3
FIN,Archery,2004,1
FIN,Archery,2008,1
FIN,Archery,2016,2
FIN,Archery,2020,1
FIN,Archery,2024,1
FIN,Synchronized Swimming,1992,1
FIN,Table Tennis,2016,1
FIN,Rhythmic Gymnastics,1992,1
FIN,Rhythmic Gymnastics,1996,1
FIN,Rhythmic Gymnastics,2000,1
FIN,Rhythmic Gymnastics,2016,1
FIN,Figure Skating,1920,3
FIN,Cycling Road,2024,2
FIN,Equestrian,2020,1
FIN,Equestrian,2024,9
FIN,Skateboarding,2020,1
FIN,Skateboarding,2024,1
FIN,Cycling Mountain Bike,2024,1
NOR,Judo,1984,3
NOR,Judo,1992,1
NOR,Football,1912,12
NOR,Football,1920,16
NOR,Football,1936,14
NOR,Football,1952,11
NOR,Football,1984,15
NOR,Football,1996,16
NOR,Football,2000,17
NOR,Football,2008,17
NOR,Athletics,1900,4
NOR,Athletics,1906,7
NOR,Athletics,1908,22
NOR,Athletics,1912,37
NOR,Athletics,1920,24
NOR,Athletics,1924,12
NOR,Athletics,1928,16
NOR,Athletics,1932,4
NOR,Athletics,1936,12
NOR,Athletics,1948,24
NOR,Athletics,1952,23
NOR,Athletics,1956,6
NOR,Athletics,1960,12
NOR,Athletics,1964,7
NOR,Athletics,1968,6
NOR,Athletics,1972,15
NOR,Athletics,1976,10
NOR,Athletics,1984,14
NOR,Athletics,1988,13
NOR,Athletics,1992,9
NOR,Athletics,1996,13
NOR,Athletics,2000,12
NOR,Athletics,2004,9
NOR,Athletics,2008,11
NOR,Athletics,2012,13
NOR,Athletics,2016,16
NOR,Athletics,2020,16
NOR,Athletics,2024,30
NOR,Swimming,1912,8
NOR,Swimming,1920,3
NOR,Swimming,1924,1
NOR,Swimming,1928,1
NOR,Swimming,1932,1
NOR,Swimming,1948,1
NOR,Swimming,1952,5
NOR,Swimming,1968,3
NOR,Swimming,1972,7
NOR,Swimming,1976,11
NOR,Swimming,1984,8
NOR,Swimming,1988,5
NOR,Swimming,1992,18
NOR,Swimming,1996,10
NOR,Swimming,2004,1
NOR,Swimming,2008,10
NOR,Swimming,2012,5
NOR,Swimming,2016,5
NOR,Swimming,2020,9
NOR,Swimming,2024,2
NOR,Badminton,1992,1
NOR,Badminton,2004,1
NOR,Badminton,2012,1
NOR,Sailing,1908,5
NOR,Sailing,1912,18
NOR,Sailing,1920,59
NOR,Sailing,1924,9
NOR,Sailing,1928,9
NOR,Sailing,1936,14
NOR,Sailing,1948,11
NOR,Sailing,1952,12
NOR,Sailing,1956,6
NOR,Sailing,1960,9
NOR,Sailing,1964,9
NOR,Sailing,1968,12
NOR,Sailing,1972,13
NOR,Sailing,1976,6
NOR,Sailing,1984,7
NOR,Sailing,1988,7
NOR,Sailing,1992,14
NOR,Sailing,1996,8
NOR,Sailing,2000,9
NOR,Sailing,2004,8
NOR,Sailing,2008,9
NOR,Sailing,2012,6
NOR,Sailing,2016,6
NOR,Sailing,2020,8
NOR,Sailing,2024,5
NOR,Gymnastics,1904,4
NOR,Gymnastics,1906,21
NOR,Gymnastics,1908,38
NOR,Gymnastics,1912,46
NOR,Gymnastics,1920,26
NOR,Gymnastics,1952,79
NOR,Gymnastics,1960,7
NOR,Gymnastics,1964,14
NOR,Gymnastics,1968,36
NOR,Gymnastics,1972,43
NOR,Gymnastics,1984,7
NOR,Gymnastics,1992,5
NOR,Gymnastics,1996,7
NOR,Gymnastics,2000,7
NOR,Gymnastics,2016,6
NOR,Art Competitions,1920,1
NOR,Art Competitions,1924,3
NOR,Art Competitions,1928,4
NOR,Art Competitions,1932,2
NOR,Art Competitions,1948,1
NOR,Handball,1972,16
NOR,Handball,1988,14
NOR,Handball,1992,14
NOR,Handball,1996,15
NOR,Handball,2000,15
NOR,Handball,2008,14
NOR,Handball,2012,14
NOR,Handball,2016,14
NOR,Handball,2020,30
NOR,Handball,2024,31
NOR,Weightlifting,1952,3
NOR,Weightlifting,1960,1
NOR,Weightlifting,1968,1
NOR,Weightlifting,1972,4
NOR,Weightlifting,1976,2
NOR,Weightlifting,1996,1
NOR,Weightlifting,2004,1
NOR,Weightlifting,2008,1
NOR,Weightlifting,2024,1
NOR,Wrestling,1904,2
NOR,Wrestling,1908,1
NOR,Wrestling,1912,9
NOR,Wrestling,1920,7
NOR,Wrestling,1924,7
NOR,Wrestling,1928,7
NOR,Wrestling,1932,1
NOR,Wrestling,1936,3
NOR,Wrestling,1948,6
NOR,Wrestling,1952,7
NOR,Wrestling,1956,1
NOR,Wrestling,1960,4
NOR,Wrestling,1964,2
NOR,Wrestling,1968,3
NOR,Wrestling,1972,5
NOR,Wrestling,1976,4
NOR,Wrestling,1984,5
NOR,Wrestling,1988,5
NOR,Wrestling,1992,2
NOR,Wrestling,1996,1
NOR,Wrestling,2000,1
NOR,Wrestling,2004,1
NOR,Wrestling,2008,1
NOR,Wrestling,2012,1
NOR,Wrestling,2016,2
NOR,Wrestling,2024,1
NOR,Rowing,1908,9
NOR,Rowing,1912,29
NOR,Rowing,1920,14
NOR,Rowing,1936,1
NOR,Rowing,1948,14
NOR,Rowing,1952,9
NOR,Rowing,1960,2
NOR,Rowing,1964,5
NOR,Rowing,1972,16
NOR,Rowing,1976,14
NOR,Rowing,1984,12
NOR,Rowing,1988,9
NOR,Rowing,1992,6
NOR,Rowing,1996,11
NOR,Rowing,2000,6
NOR,Rowing,2004,3
NOR,Rowing,2008,1
NOR,Rowing,2012,5
NOR,Rowing,2016,5
NOR,Rowing,2020,7
NOR,Rowing,2024,10
NOR,Fencing,1908,1
NOR,Fencing,1912,14
NOR,Fencing,1924,12
NOR,Fencing,1928,15
NOR,Fencing,1936,9
NOR,Fencing,1948,8
NOR,Fencing,1952,9
NOR,Fencing,1960,2
NOR,Fencing,1968,2
NOR,Fencing,1972,7
NOR,Fencing,1976,8
NOR,Fencing,1984,9
NOR,Fencing,2000,6
NOR,Fencing,2008,1
NOR,Fencing,2012,1
NOR,Equestrianism,1912,4
NOR,Equestrianism,1920,9
NOR,Equestrianism,1928,13
NOR,Equestrianism,1936,13
NOR,Equestrianism,1952,2
NOR,Equestrianism,1956,7
NOR,Equestrianism,1984,1
NOR,Equestrianism,1988,1
NOR,Equestrianism,1992,1
NOR,Equestrianism,2008,8
NOR,Equestrianism,2012,1
NOR,Shooting,1900,25
NOR,Shooting,1906,27
NOR,Shooting,1908,27
NOR,Shooting,1912,54
NOR,Shooting,1920,68
NOR,Shooting,1924,39
NOR,Shooting,1936,5
NOR,Shooting,1948,11
NOR,Shooting,1952,14
NOR,Shooting,1956,7
NOR,Shooting,1960,7
NOR,Shooting,1964,6
NOR,Shooting,1968,8
NOR,Shooting,1972,10
NOR,Shooting,1976,6
NOR,Shooting,1984,12
NOR,Shooting,1988,11
NOR,Shooting,1992,14
NOR,Shooting,1996,13
NOR,Shooting,2000,9
NOR,Shooting,2004,8
NOR,Shooting,2008,12
NOR,Shooting,2012,9
NOR,Shooting,2016,8
NOR,Shooting,2020,13
NOR,Shooting,2024,13
NOR,Boxing,1920,14
NOR,Boxing,1924,9
NOR,Boxing,1928,5
NOR,Boxing,1936,6
NOR,Boxing,1948,4
NOR,Boxing,1952,4
NOR,Boxing,1960,2
NOR,Boxing,1968,1
NOR,Boxing,1972,4
NOR,Boxing,1984,3
NOR,Boxing,1992,1
NOR,Boxing,1996,1
NOR,Boxing,2024,2
NOR,Taekwondo,2000,1
NOR,Taekwondo,2004,1
NOR,Taekwondo,2008,1
NOR,Taekwondo,2016,1
NOR,Taekwondo,2020,1
NOR,Taekwondo,2024,1
NOR,Cycling,1912,12
NOR,Cycling,1920,8
NOR,Cycling,1928,4
NOR,Cycling,1936,2
NOR,Cycling,1948,8
NOR,Cycling,1952,6
NOR,Cycling,1960,1
NOR,Cycling,1968,9
NOR,Cycling,1972,10
NOR,Cycling,1976,10
NOR,Cycling,1984,12
NOR,Cycling,1988,5
NOR,Cycling,1992,11
NOR,Cycling,1996,7
NOR,Cycling,2000,12
NOR,Cycling,2004,11
NOR,Cycling,2008,8
NOR,Cycling,2012,7
NOR,Cycling,2016,9
NOR,Diving,1912,4
NOR,Diving,1920,5
NOR,Diving,1936,4
NOR,Diving,1948,3
NOR,Diving,1972,1
NOR,Diving,1984,4
NOR,Diving,1988,1
NOR,Diving,1992,1
NOR,Diving,2012,1
NOR,Diving,2020,1
NOR,Diving,2024,1
NOR,Canoeing,1936,1
NOR,Canoeing,1948,6
NOR,Canoeing,1952,6
NOR,Canoeing,1956,2
NOR,Canoeing,1960,3
NOR,Canoeing,1968,5
NOR,Canoeing,1972,6
NOR,Canoeing,1976,7
NOR,Canoeing,1984,18
NOR,Canoeing,1988,8
NOR,Canoeing,1992,12
NOR,Canoeing,1996,6
NOR,Canoeing,2000,8
NOR,Canoeing,2004,8
NOR,Canoeing,2008,2
NOR,Canoeing,2012,2
NOR,Tennis,1912,14
NOR,Tennis,1920,5
NOR,Tennis,1924,10
NOR,Tennis,1992,3
NOR,Tennis,1996,1
NOR,Tennis,2000,1
NOR,Tennis,2024,1
NOR,Modern Pentathlon,1912,2
NOR,Modern Pentathlon,1920,2
NOR,Modern Pentathlon,1924,2
NOR,Golf,2016,3
NOR,Golf,2020,3
NOR,Golf,2024,4
NOR,Archery,1972,4
NOR,Archery,1976,1
NOR,Archery,1984,1
NOR,Archery,1992,1
NOR,Archery,1996,2
NOR,Archery,2000,7
NOR,Archery,2012,1
NOR,Archery,2016,1
NOR,Rhythmic Gymnastics,1984,1
NOR,Beach Volleyball,1996,4
NOR,Beach Volleyball,2000,4
NOR,Beach Volleyball,2004,8
NOR,Beach Volleyball,2008,6
NOR,Beach Volleyball,2012,2
NOR,Beach Volleyball,2020,2
NOR,Beach Volleyball,2024,2
NOR,Triathlon,2016,1
NOR,Triathlon,2020,4
NOR,Triathlon,2024,4
NOR,Figure Skating,1920,6
NOR,Cycling Road,2020,8
NOR,Cycling Road,2024,6
NOR,Artistic Gymnastics,2020,5
NOR,Canoe Sprint,2020,1
NOR,Canoe Sprint,2024,7
NOR,Cycling BMX Racing,2020,1
NOR,Equestrian,2020,1
NOR,Equestrian,2024,2
NOR,Cycling Track,2020,1
NOR,Cycling Track,2024,1
NOR,Cycling Mountain Bike,2020,1
NOR,Cycling Mountain Bike,2024,1
NOR,"Marathon Swimming, Swimming",2024,3
ROU,Basketball,1952,12
ROU,Judo,1980,8
ROU,Judo,1984,3
ROU,Judo,1992,6
ROU,Judo,1996,5
ROU,Judo,2000,7
ROU,Judo,2004,4
ROU,Judo,2008,2
ROU,Judo,2012,6
ROU,Judo,2016,4
ROU,Judo,2020,3
ROU,Judo,2024,1
ROU,Football,1924,11
ROU,Football,1952,11
ROU,Football,1964,18
ROU,Football,2020,22
ROU,Athletics,1928,16
ROU,Athletics,1936,5
ROU,Athletics,1952,14
ROU,Athletics,1956,7
ROU,Athletics,1960,10
ROU,Athletics,1964,14
ROU,Athletics,1968,11
ROU,Athletics,1972,21
ROU,Athletics,1976,18
ROU,Athletics,1980,25
ROU,Athletics,1984,13
ROU,Athletics,1988,6
ROU,Athletics,1992,27
ROU,Athletics,1996,26
ROU,Athletics,2000,26
ROU,Athletics,2004,28
ROU,Athletics,2008,17
ROU,Athletics,2012,18
ROU,Athletics,2016,23
ROU,Athletics,2020,9
ROU,Athletics,2024,12
ROU,Swimming,1952,1
ROU,Swimming,1956,2
ROU,Swimming,1960,2
ROU,Swimming,1968,4
ROU,Swimming,1972,5
ROU,Swimming,1980,14
ROU,Swimming,1984,5
