NOC,Sport,Year,Athletes
KSA,Shooting,1988,1.0
KSA,Shooting,1996,1.0
KSA,Shooting,2000,1.0
KSA,Shooting,2004,1.0
KSA,Shooting,2008,1.0
KSA,Shooting,2012,1.0
KSA,Shooting,2016,2.0
KSA,Shooting,2020,1.0
KSA,Shooting,2028,-0.035294117647055145
KSA,Shooting,2032,-0.30882352941176805
KSA,Shooting,2036,-0.582352941176481
KSA,Swimming,1992,6.0
KSA,Swimming,2000,1.0
KSA,Swimming,2004,1.0
KSA,Swimming,2008,1.0
KSA,Swimming,2020,1.0
KSA,Swimming,2024,2.0
KSA,Swimming,2028,0.2608695652174049
KSA,Swimming,2032,-0.08695652173912549
KSA,Swimming,2036,-0.4347826086956559
KSA,Table Tennis,1992,1.0
KSA,Table Tennis,2004,1.0
KSA,Table Tennis,2020,1.0
KSA,Table Tennis,2028,1.0
KSA,Table Tennis,2032,1.0
KSA,Table Tennis,2036,1.0
KSA,Taekwondo,2000,1.0
KSA,Taekwondo,2024,1.0
KSA,Taekwondo,2028,1.0
KSA,Taekwondo,2032,1.0
KSA,Taekwondo,2036,1.0
KSA,Weightlifting,1996,1.0
KSA,Weightlifting,2004,4.0
KSA,Weightlifting,2012,1.0
KSA,Weightlifting,2016,1.0
KSA,Weightlifting,2020,2.0
KSA,Weightlifting,2028,1.4827586206896513
KSA,Weightlifting,2032,1.4137931034482705
KSA,Weightlifting,2036,1.3448275862068897
KUW,Athletics,1968,2.0
KUW,Athletics,1972,2.0
KUW,Athletics,1976,9.0
KUW,Athletics,1980,8.0
KUW,Athletics,1984,2.0
KUW,Athletics,1988,6.0
KUW,Athletics,1992,4.0
KUW,Athletics,1996,1.0
KUW,Athletics,2000,5.0
KUW,Athletics,2004,5.0
KUW,Athletics,2008,2.0
KUW,Athletics,2012,3.0
KUW,Athletics,2020,2.0
KUW,Athletics,2024,2.0
KUW,Athletics,2028,2.232157968970384
KUW,Athletics,2032,2.0462623413258143
KUW,Athletics,2036,1.8603667136812447
KUW,Boxing,1988,3.0
KUW,Boxing,2028,3.0
KUW,Boxing,2032,3.0
KUW,Boxing,2036,3.0
KUW,Diving,1976,1.0
KUW,Diving,1980,1.0
KUW,Diving,1984,3.0
KUW,Diving,1988,1.0
KUW,Diving,1996,2.0
KUW,Diving,2028,3.3513513513513544
KUW,Diving,2032,3.513513513513516
KUW,Diving,2036,3.675675675675677
KUW,Fencing,1976,7.0
KUW,Fencing,1980,18.0
KUW,Fencing,1984,15.0
KUW,Fencing,1988,14.0
KUW,Fencing,1992,1.0
KUW,Fencing,1996,1.0
KUW,Fencing,2000,1.0
KUW,Fencing,2024,1.0
KUW,Fencing,2028,-3.7231352718077915
KUW,Fencing,2032,-4.959544879898772
KUW,Fencing,2036,-6.195954487989866
KUW,Football,1980,16.0
KUW,Football,1992,19.0
KUW,Football,2000,16.0
KUW,Football,2028,17.736842105263158
KUW,Football,2032,17.815789473684205
KUW,Football,2036,17.89473684210526
KUW,Handball,1980,14.0
KUW,Handball,1996,12.0
KUW,Handball,2028,8.0
KUW,Handball,2032,7.5
KUW,Handball,2036,7.0
KUW,Judo,1976,4.0
KUW,Judo,1980,5.0
KUW,Judo,1984,5.0
KUW,Judo,1988,4.0
KUW,Judo,1992,2.0
KUW,Judo,1996,2.0
KUW,Judo,2004,1.0
KUW,Judo,2008,1.0
KUW,Judo,2028,-2.0
KUW,Judo,2032,-2.540540540540519
KUW,Judo,2036,-3.081081081081095
KUW,Karate,2020,1.0
KUW,Karate,2028,1.0
KUW,Karate,2032,1.0
KUW,Karate,2036,1.0
KUW,Rowing,1988,1.0
KUW,Rowing,2020,1.0
KUW,Rowing,2024,1.0
KUW,Rowing,2028,1.0
KUW,Rowing,2032,1.0
KUW,Rowing,2036,1.0
KUW,Sailing,2024,1.0
KUW,Sailing,2028,1.0
KUW,Sailing,2032,1.0
KUW,Sailing,2036,1.0
KUW,Shooting,1992,2.0
KUW,Shooting,1996,3.0
KUW,Shooting,2000,5.0
KUW,Shooting,2004,5.0
KUW,Shooting,2008,3.0
KUW,Shooting,2012,6.0
KUW,Shooting,2020,4.0
KUW,Shooting,2024,2.0
KUW,Shooting,2028,3.891891891891891
KUW,Shooting,2032,3.9189189189189175
KUW,Shooting,2036,3.9459459459459456
KUW,Swimming,1972,2.0
KUW,Swimming,1980,5.0
KUW,Swimming,1984,6.0
KUW,Swimming,1988,5.0
KUW,Swimming,1992,8.0
KUW,Swimming,1996,4.0
KUW,Swimming,2000,2.0
KUW,Swimming,2008,1.0
KUW,Swimming,2012,2.0
KUW,Swimming,2020,2.0
KUW,Swimming,2024,2.0
KUW,Swimming,2028,1.5275754422476382
KUW,Swimming,2032,1.2601456815816903
KUW,Swimming,2036,0.9927159209157139
KUW,Table Tennis,1996,1.0
KUW,Table Tennis,2008,1.0
KUW,Table Tennis,2012,1.0
KUW,Table Tennis,2028,1.0
KUW,Table Tennis,2032,1.0
KUW,Table Tennis,2036,1.0
KUW,Taekwondo,2000,1.0
KUW,Taekwondo,2028,1.0
KUW,Taekwondo,2032,1.0
KUW,Taekwondo,2036,1.0
KUW,Weightlifting,1992,1.0
KUW,Weightlifting,1996,1.0
KUW,Weightlifting,2028,1.0
KUW,Weightlifting,2032,1.0
KUW,Weightlifting,2036,1.0
LAO,Archery,2004,1.0
LAO,Archery,2028,1.0
LAO,Archery,2032,1.0
LAO,Archery,2036,1.0
LAO,Athletics,1980,7.0
LAO,Athletics,1988,1.0
LAO,Athletics,1992,6.0
LAO,Athletics,1996,5.0
LAO,Athletics,2000,2.0
LAO,Athletics,2004,2.0
LAO,Athletics,2008,2.0
LAO,Athletics,2012,2.0
LAO,Athletics,2016,1.0
LAO,Athletics,2020,1.0
LAO,Athletics,2024,1.0
LAO,Athletics,2028,-0.057142857142849834
LAO,Athletics,2032,-0.5142857142857054
LAO,Athletics,2036,-0.9714285714285609
LAO,Boxing,1980,6.0
LAO,Boxing,1988,2.0
LAO,Boxing,1992,1.0
LAO,Boxing,2028,-14.714285714285666
LAO,Boxing,2032,-16.42857142857133
LAO,Boxing,2036,-18.14285714285711
LAO,Cycling,2016,1.0
LAO,Cycling,2028,1.0
LAO,Cycling,2032,1.0
LAO,Cycling,2036,1.0
LAO,Judo,2016,1.0
LAO,Judo,2020,1.0
LAO,Judo,2028,1.0
LAO,Judo,2032,1.0
LAO,Judo,2036,1.0
LAO,Rhythmic Gymnastics,2024,1.0
LAO,Rhythmic Gymnastics,2028,1.0
LAO,Rhythmic Gymnastics,2032,1.0
LAO,Rhythmic Gymnastics,2036,1.0
LAO,Shooting,1980,6.0
LAO,Shooting,2028,6.0
LAO,Shooting,2032,6.0
LAO,Shooting,2036,6.0
LAO,Swimming,2000,1.0
LAO,Swimming,2004,2.0
LAO,Swimming,2008,2.0
LAO,Swimming,2012,1.0
LAO,Swimming,2016,2.0
LAO,Swimming,2020,2.0
LAO,Swimming,2024,2.0
LAO,Swimming,2028,2.142857142857146
LAO,Swimming,2032,2.25
LAO,Swimming,2036,2.357142857142861
LAT,3x3 Basketball,2020,4.0
LAT,3x3 Basketball,2024,4.0
LAT,3x3 Basketball,2028,4.0
LAT,3x3 Basketball,2032,4.0
LAT,3x3 Basketball,2036,4.0
LAT,Art Competitions,1928,2.0
LAT,Art Competitions,1932,3.0
LAT,Art Competitions,1936,5.0
LAT,Art Competitions,2028,39.33333333333337
LAT,Art Competitions,2032,40.83333333333337
LAT,Art Competitions,2036,42.33333333333337
LAT,Athletics,1924,19.0
LAT,Athletics,1928,7.0
LAT,Athletics,1932,2.0
LAT,Athletics,1936,7.0
LAT,Athletics,1992,7.0
LAT,Athletics,1996,17.0
LAT,Athletics,2000,19.0
LAT,Athletics,2004,17.0
LAT,Athletics,2008,16.0
LAT,Athletics,2012,22.0
LAT,Athletics,2016,13.0
LAT,Athletics,2020,8.0
LAT,Athletics,2024,8.0
LAT,Athletics,2028,14.813059033989276
LAT,Athletics,2032,15.026833631484791
LAT,Athletics,2036,15.24060822898032
LAT,Basketball,1936,7.0
LAT,Basketball,2008,12.0
LAT,Basketball,2028,13.388888888888886
LAT,Basketball,2032,13.666666666666657
LAT,Basketball,2036,13.944444444444429
LAT,Beach Volleyball,2008,2.0
LAT,Beach Volleyball,2012,4.0
LAT,Beach Volleyball,2016,2.0
LAT,Beach Volleyball,2020,4.0
LAT,Beach Volleyball,2024,2.0
LAT,Beach Volleyball,2028,2.8
LAT,Beach Volleyball,2032,2.8
LAT,Beach Volleyball,2036,2.8
LAT,Boxing,1924,1.0
LAT,Boxing,1992,1.0
LAT,Boxing,1996,1.0
LAT,Boxing,2028,1.0
LAT,Boxing,2032,1.0
LAT,Boxing,2036,1.0
LAT,Canoe Sprint,2020,1.0
LAT,Canoe Sprint,2028,1.0
LAT,Canoe Sprint,2032,1.0
LAT,Canoe Sprint,2036,1.0
LAT,Canoeing,1992,3.0
LAT,Canoeing,1996,3.0
LAT,Canoeing,2000,1.0
LAT,Canoeing,2004,2.0
LAT,Canoeing,2008,6.0
LAT,Canoeing,2012,2.0
LAT,Canoeing,2016,3.0
LAT,Canoeing,2028,3.5
LAT,Canoeing,2032,3.607142857142854
LAT,Canoeing,2036,3.7142857142857153
LAT,Cycling,1924,6.0
LAT,Cycling,1928,5.0
LAT,Cycling,1936,8.0
LAT,Cycling,1992,6.0
LAT,Cycling,1996,7.0
LAT,Cycling,2000,13.0
LAT,Cycling,2004,2.0
LAT,Cycling,2008,6.0
LAT,Cycling,2012,5.0
LAT,Cycling,2016,4.0
LAT,Cycling,2028,5.8843537414965965
LAT,Cycling,2032,5.857142857142856
LAT,Cycling,2036,5.8299319727891135
LAT,Cycling BMX Freestyle,2024,1.0
LAT,Cycling BMX Freestyle,2028,1.0
LAT,Cycling BMX Freestyle,2032,1.0
LAT,Cycling BMX Freestyle,2036,1.0
LAT,Cycling BMX Racing,2020,2.0
LAT,Cycling BMX Racing,2024,2.0
LAT,Cycling BMX Racing,2028,2.0
LAT,Cycling BMX Racing,2032,2.0
LAT,Cycling BMX Racing,2036,2.0
LAT,Cycling Mountain Bike,2024,1.0
LAT,Cycling Mountain Bike,2028,1.0
LAT,Cycling Mountain Bike,2032,1.0
LAT,Cycling Mountain Bike,2036,1.0
LAT,Cycling Road,2020,3.0
LAT,Cycling Road,2024,2.0
LAT,Cycling Road,2028,1.0
LAT,Cycling Road,2032,0.0
LAT,Cycling Road,2036,-1.0
LAT,Diving,2024,1.0
LAT,Diving,2028,1.0
LAT,Diving,2032,1.0
LAT,Diving,2036,1.0
LAT,Equestrian,2020,1.0
LAT,Equestrian,2024,1.0
LAT,Equestrian,2028,1.0
LAT,Equestrian,2032,1.0
LAT,Equestrian,2036,1.0
LAT,Fencing,2000,1.0
LAT,Fencing,2028,1.0
LAT,Fencing,2032,1.0
LAT,Fencing,2036,1.0
LAT,Football,1924,11.0
LAT,Football,2028,11.0
LAT,Football,2032,11.0
LAT,Football,2036,11.0
LAT,Gymnastics,1996,5.0
LAT,Gymnastics,2000,7.0
LAT,Gymnastics,2004,10.0
LAT,Gymnastics,2012,6.0
LAT,Gymnastics,2028,8.42857142857143
LAT,Gymnastics,2032,8.657142857142858
LAT,Gymnastics,2036,8.885714285714286
LAT,Judo,1992,2.0
LAT,Judo,2000,1.0
LAT,Judo,2004,1.0
LAT,Judo,2008,2.0
LAT,Judo,2012,2.0
LAT,Judo,2016,2.0
LAT,Judo,2020,1.0
LAT,Judo,2028,1.5081967213114744
LAT,Judo,2032,1.495901639344262
LAT,Judo,2036,1.4836065573770485
LAT,Karate,2020,1.0
LAT,Karate,2028,1.0
LAT,Karate,2032,1.0
LAT,Karate,2036,1.0
LAT,Modern Pentathlon,1992,6.0
LAT,Modern Pentathlon,1996,1.0
LAT,Modern Pentathlon,2000,2.0
LAT,Modern Pentathlon,2004,2.0
LAT,Modern Pentathlon,2008,2.0
LAT,Modern Pentathlon,2012,2.0
LAT,Modern Pentathlon,2016,1.0
LAT,Modern Pentathlon,2020,1.0
LAT,Modern Pentathlon,2024,1.0
LAT,Modern Pentathlon,2028,0.16666666666668561
LAT,Modern Pentathlon,2032,-0.19999999999998863
LAT,Modern Pentathlon,2036,-0.5666666666666629
LAT,Rowing,1992,3.0
LAT,Rowing,1996,4.0
LAT,Rowing,2000,1.0
LAT,Rowing,2028,-5.333333333333314
LAT,Rowing,2032,-6.333333333333314
LAT,Rowing,2036,-7.333333333333314
LAT,Sailing,1928,1.0
LAT,Sailing,1992,2.0
LAT,Sailing,1996,2.0
LAT,Sailing,2000,2.0
LAT,Sailing,2004,1.0
LAT,Sailing,2016,1.0
LAT,Sailing,2028,1.6593406593406606
LAT,Sailing,2032,1.675824175824177
LAT,Sailing,2036,1.6923076923076934
LAT,Shooting,1936,3.0
LAT,Shooting,1992,2.0
LAT,Shooting,1996,3.0
LAT,Shooting,2000,2.0
LAT,Shooting,2004,1.0
LAT,Shooting,2008,1.0
LAT,Shooting,2012,1.0
LAT,Shooting,2016,1.0
LAT,Shooting,2020,2.0
LAT,Shooting,2024,5.0
LAT,Shooting,2028,1.9220705346985199
LAT,Shooting,2032,1.895904436860068
LAT,Shooting,2036,1.8697383390216142
LAT,Swimming,1992,1.0
LAT,Swimming,1996,6.0
LAT,Swimming,2000,7.0
LAT,Swimming,2004,7.0
LAT,Swimming,2008,4.0
LAT,Swimming,2012,2.0
LAT,Swimming,2016,2.0
LAT,Swimming,2020,3.0
LAT,Swimming,2024,2.0
LAT,Swimming,2028,2.111111111111086
LAT,Swimming,2032,1.7777777777777715
LAT,Swimming,2036,1.4444444444444287
LAT,Table Tennis,2012,1.0
LAT,Table Tennis,2028,1.0
LAT,Table Tennis,2032,1.0
LAT,Table Tennis,2036,1.0
LAT,Tennis,1992,4.0
LAT,Tennis,2008,1.0
LAT,Tennis,2016,1.0
LAT,Tennis,2020,4.0
LAT,Tennis,2024,1.0
LAT,Tennis,2028,1.2999999999999972
LAT,Tennis,2032,1.0750000000000028
LAT,Tennis,2036,0.8499999999999943
LAT,Weightlifting,1924,4.0
LAT,Weightlifting,1928,1.0
LAT,Weightlifting,1992,2.0
LAT,Weightlifting,1996,5.0
LAT,Weightlifting,2000,3.0
LAT,Weightlifting,2004,1.0
LAT,Weightlifting,2008,1.0
LAT,Weightlifting,2012,1.0
LAT,Weightlifting,2016,2.0
LAT,Weightlifting,2020,2.0
LAT,Weightlifting,2024,1.0
LAT,Weightlifting,2028,1.7027946537059542
LAT,Weightlifting,2032,1.6583232077764265
LAT,Weightlifting,2036,1.6138517618469024
LAT,Wrestling,1924,6.0
LAT,Wrestling,1928,2.0
LAT,Wrestling,1936,3.0
LAT,Wrestling,1992,1.0
LAT,Wrestling,1996,1.0
LAT,Wrestling,2000,1.0
LAT,Wrestling,2004,1.0
LAT,Wrestling,2012,2.0
LAT,Wrestling,2016,1.0
LAT,Wrestling,2020,1.0
LAT,Wrestling,2028,0.4626277552025613
LAT,Wrestling,2032,0.3354266715921739
LAT,Wrestling,2036,0.20822558798177226
LBA,Archery,2016,1.0
LBA,Archery,2028,1.0
LBA,Archery,2032,1.0
LBA,Archery,2036,1.0
LBA,Athletics,1968,1.0
LBA,Athletics,1980,10.0
LBA,Athletics,1988,3.0
LBA,Athletics,1992,1.0
LBA,Athletics,1996,4.0
LBA,Athletics,2000,1.0
LBA,Athletics,2004,2.0
LBA,Athletics,2008,2.0
LBA,Athletics,2012,2.0
LBA,Athletics,2016,1.0
LBA,Athletics,2020,1.0
LBA,Athletics,2024,1.0
LBA,Athletics,2028,0.6230636833046503
LBA,Athletics,2032,0.3605851979345971
LBA,Athletics,2036,0.09810671256454384
LBA,Cycling,1980,10.0
LBA,Cycling,1988,2.0
LBA,Cycling,1996,1.0
LBA,Cycling,2008,1.0
LBA,Cycling,2028,-6.476635514018653
LBA,Cycling,2032,-7.616822429906506
LBA,Cycling,2036,-8.757009345794359
LBA,Judo,1992,2.0
LBA,Judo,2000,1.0
LBA,Judo,2004,1.0
LBA,Judo,2008,1.0
LBA,Judo,2012,1.0
LBA,Judo,2016,1.0
LBA,Judo,2020,1.0
LBA,Judo,2028,0.5737704918032804
LBA,Judo,2032,0.46311475409836333
LBA,Judo,2036,0.35245901639343913
LBA,Rowing,2016,1.0
LBA,Rowing,2020,1.0
LBA,Rowing,2024,1.0
LBA,Rowing,2028,1.0
LBA,Rowing,2032,1.0
LBA,Rowing,2036,1.0
LBA,Shooting,2024,1.0
LBA,Shooting,2028,1.0
LBA,Shooting,2032,1.0
LBA,Shooting,2036,1.0
LBA,Swimming,1980,7.0
LBA,Swimming,2004,2.0
LBA,Swimming,2008,2.0
LBA,Swimming,2012,1.0
LBA,Swimming,2016,2.0
LBA,Swimming,2020,1.0
LBA,Swimming,2024,2.0
LBA,Swimming,2028,0.06294964028774075
LBA,Swimming,2032,-0.43884892086333593
LBA,Swimming,2036,-0.9406474820144126
LBA,Table Tennis,1992,1.0
LBA,Table Tennis,2028,1.0
LBA,Table Tennis,2032,1.0
LBA,Table Tennis,2036,1.0
LBA,Taekwondo,2000,1.0
LBA,Taekwondo,2004,1.0
LBA,Taekwondo,2016,1.0
LBA,Taekwondo,2028,1.0
LBA,Taekwondo,2032,1.0
LBA,Taekwondo,2036,1.0
LBA,Volleyball,1980,9.0
LBA,Volleyball,2028,9.0
LBA,Volleyball,2032,9.0
LBA,Volleyball,2036,9.0
LBA,Weightlifting,1980,2.0
LBA,Weightlifting,1988,2.0
LBA,Weightlifting,1992,1.0
LBA,Weightlifting,2004,2.0
LBA,Weightlifting,2024,1.0
LBA,Weightlifting,2028,1.0601092896174862
LBA,Weightlifting,2032,0.9890710382513674
LBA,Weightlifting,2036,0.9180327868852487
LBN,Athletics,2020,1.0
LBN,Athletics,2028,1.0
LBN,Athletics,2032,1.0
LBN,Athletics,2036,1.0
LBN,Fencing,2024,1.0
LBN,Fencing,2028,1.0
LBN,Fencing,2032,1.0
LBN,Fencing,2036,1.0
LBN,Judo,2020,1.0
LBN,Judo,2024,1.0
LBN,Judo,2028,1.0
LBN,Judo,2032,1.0
LBN,Judo,2036,1.0
LBN,Shooting,2020,1.0
LBN,Shooting,2024,1.0
LBN,Shooting,2028,1.0
LBN,Shooting,2032,1.0
LBN,Shooting,2036,1.0
LBN,Swimming,2020,2.0
LBN,Swimming,2024,2.0
LBN,Swimming,2028,2.0
LBN,Swimming,2032,2.0
LBN,Swimming,2036,2.0
LBN,Table Tennis,2024,1.0
LBN,Table Tennis,2028,1.0
LBN,Table Tennis,2032,1.0
LBN,Table Tennis,2036,1.0
LBN,Taekwondo,2024,1.0
LBN,Taekwondo,2028,1.0
LBN,Taekwondo,2032,1.0
LBN,Taekwondo,2036,1.0
LBN,Tennis,2024,4.0
LBN,Tennis,2028,4.0
LBN,Tennis,2032,4.0
LBN,Tennis,2036,4.0
LBN,Weightlifting,2020,1.0
LBN,Weightlifting,2028,1.0
LBN,Weightlifting,2032,1.0
LBN,Weightlifting,2036,1.0
LBR,Athletics,1956,11.0
LBR,Athletics,1960,6.0
LBR,Athletics,1964,2.0
LBR,Athletics,1972,5.0
LBR,Athletics,1984,10.0
LBR,Athletics,1988,7.0
LBR,Athletics,1996,7.0
LBR,Athletics,2000,10.0
LBR,Athletics,2004,2.0
LBR,Athletics,2008,4.0
LBR,Athletics,2012,3.0
LBR,Athletics,2016,3.0
LBR,Athletics,2020,4.0
LBR,Athletics,2024,10.0
LBR,Athletics,2028,5.040495314591695
LBR,Athletics,2032,4.930388219544845
LBR,Athletics,2036,4.820281124497988
LBR,Boxing,1988,4.0
LBR,Boxing,2028,4.0
LBR,Boxing,2032,4.0
LBR,Boxing,2036,4.0
LCA,Athletics,1996,7.0
LCA,Athletics,2000,3.0
LCA,Athletics,2004,1.0
LCA,Athletics,2008,3.0
LCA,Athletics,2012,2.0
LCA,Athletics,2016,3.0
LCA,Athletics,2020,1.0
LCA,Athletics,2024,3.0
LCA,Athletics,2028,1.1071428571428612
LCA,Athletics,2032,0.7142857142857224
LCA,Athletics,2036,0.3214285714285552
LCA,Sailing,1996,1.0
LCA,Sailing,2012,1.0
LCA,Sailing,2016,1.0
LCA,Sailing,2020,2.0
LCA,Sailing,2024,1.0
LCA,Sailing,2028,1.397260273972602
LCA,Sailing,2032,1.4520547945205458
LCA,Sailing,2036,1.506849315068493
LCA,Swimming,2000,2.0
LCA,Swimming,2004,1.0
LCA,Swimming,2008,1.0
LCA,Swimming,2012,1.0
LCA,Swimming,2016,1.0
LCA,Swimming,2020,2.0
LCA,Swimming,2024,1.0
LCA,Swimming,2028,1.1428571428571388
LCA,Swimming,2032,1.107142857142854
LCA,Swimming,2036,1.0714285714285694
LES,Athletics,1972,2.0
LES,Athletics,1980,7.0
LES,Athletics,1984,3.0
LES,Athletics,1988,3.0
LES,Athletics,1992,8.0
LES,Athletics,1996,11.0
LES,Athletics,2000,2.0
LES,Athletics,2004,2.0
LES,Athletics,2008,4.0
LES,Athletics,2012,3.0
LES,Athletics,2016,6.0
LES,Athletics,2020,2.0
LES,Athletics,2024,2.0
LES,Athletics,2028,3.2225730071033922
LES,Athletics,2032,3.0801104972375697
LES,Athletics,2036,2.937647987371733
LES,Boxing,1984,2.0
LES,Boxing,1988,3.0
LES,Boxing,2000,2.0
LES,Boxing,2008,1.0
LES,Boxing,2016,2.0
LES,Boxing,2028,1.1964285714285765
LES,Boxing,2032,1.0848214285714306
LES,Boxing,2036,0.9732142857142918
LES,Cycling,2016,1.0
LES,Cycling,2028,1.0
LES,Cycling,2032,1.0
LES,Cycling,2036,1.0
LES,Swimming,2012,1.0
LES,Swimming,2028,1.0
LES,Swimming,2032,1.0
LES,Swimming,2036,1.0
LES,Taekwondo,2000,2.0
LES,Taekwondo,2004,1.0
LES,Taekwondo,2024,1.0
LES,Taekwondo,2028,0.8064516129032242
LES,Taekwondo,2032,0.6935483870967758
LES,Taekwondo,2036,0.5806451612903203
LIB,Athletics,1960,1.0
LIB,Athletics,1972,3.0
LIB,Athletics,1976,2.0
LIB,Athletics,1980,3.0
LIB,Athletics,1984,4.0
LIB,Athletics,1988,4.0
LIB,Athletics,1992,2.0
LIB,Athletics,2000,2.0
LIB,Athletics,2004,2.0
LIB,Athletics,2008,2.0
LIB,Athletics,2012,2.0
LIB,Athletics,2016,2.0
LIB,Athletics,2028,2.205682272909163
LIB,Athletics,2032,2.182873149259702
LIB,Athletics,2036,2.160064025610243
LIB,Boxing,1948,1.0
LIB,Boxing,1952,1.0
LIB,Boxing,1972,1.0
LIB,Boxing,1980,2.0
LIB,Boxing,1984,1.0
LIB,Boxing,1988,3.0
LIB,Boxing,2028,3.264925373134325
LIB,Boxing,2032,3.388059701492537
LIB,Boxing,2036,3.511194029850742
LIB,Canoeing,2016,1.0
LIB,Canoeing,2028,1.0
LIB,Canoeing,2032,1.0
LIB,Canoeing,2036,1.0
LIB,Cycling,1968,4.0
LIB,Cycling,1972,2.0
LIB,Cycling,1980,2.0
LIB,Cycling,1984,1.0
LIB,Cycling,1988,2.0
LIB,Cycling,1992,2.0
LIB,Cycling,2028,-0.9937888198757889
LIB,Cycling,2032,-1.260869565217405
LIB,Cycling,2036,-1.5279503105590209
LIB,Fencing,1960,7.0
LIB,Fencing,1964,7.0
LIB,Fencing,1968,3.0
LIB,Fencing,1972,16.0
LIB,Fencing,1980,4.0
LIB,Fencing,1984,7.0
LIB,Fencing,1988,4.0
LIB,Fencing,1992,4.0
LIB,Fencing,2012,2.0
LIB,Fencing,2016,1.0
LIB,Fencing,2028,0.0014641288433381305
LIB,Fencing,2032,-0.4938994631527578
LIB,Fencing,2036,-0.9892630551488537
LIB,Judo,1972,2.0
LIB,Judo,1976,1.0
LIB,Judo,1980,2.0
LIB,Judo,1984,3.0
LIB,Judo,1988,3.0
LIB,Judo,1992,4.0
LIB,Judo,2008,1.0
LIB,Judo,2012,1.0
LIB,Judo,2016,1.0
LIB,Judo,2028,1.0454545454545467
LIB,Judo,2032,0.9393939393939377
LIB,Judo,2036,0.8333333333333357
LIB,Rowing,1992,1.0
LIB,Rowing,2028,1.0
LIB,Rowing,2032,1.0
LIB,Rowing,2036,1.0
LIB,Sailing,1960,3.0
LIB,Sailing,2028,3.0
LIB,Sailing,2032,3.0
LIB,Sailing,2036,3.0
LIB,Shooting,1948,3.0
LIB,Shooting,1952,3.0
LIB,Shooting,1960,3.0
LIB,Shooting,1964,1.0
LIB,Shooting,1968,3.0
LIB,Shooting,1972,4.0
LIB,Shooting,1984,4.0
LIB,Shooting,2000,1.0
LIB,Shooting,2004,1.0
LIB,Shooting,2008,1.0
LIB,Shooting,2012,1.0
LIB,Shooting,2016,1.0
LIB,Shooting,2028,0.6087129500696307
LIB,Shooting,2032,0.4722498508056532
LIB,Shooting,2036,0.3357867515416757
LIB,Swimming,1968,2.0
LIB,Swimming,1972,5.0
LIB,Swimming,1980,3.0
LIB,Swimming,1984,8.0
LIB,Swimming,1988,11.0
LIB,Swimming,1992,4.0
LIB,Swimming,2000,2.0
LIB,Swimming,2004,2.0
LIB,Swimming,2008,2.0
LIB,Swimming,2012,2.0
LIB,Swimming,2016,2.0
LIB,Swimming,2028,1.5315614617940128
LIB,Swimming,2032,1.2591362126245826
LIB,Swimming,2036,0.9867109634551525
LIB,Table Tennis,1996,1.0
LIB,Table Tennis,2012,1.0
LIB,Table Tennis,2016,1.0
LIB,Table Tennis,2028,1.0
LIB,Table Tennis,2032,1.0
LIB,Table Tennis,2036,1.0
LIB,Taekwondo,2012,1.0
LIB,Taekwondo,2028,1.0
LIB,Taekwondo,2032,1.0
LIB,Taekwondo,2036,1.0
LIB,Weightlifting,1952,1.0
LIB,Weightlifting,1960,2.0
LIB,Weightlifting,1968,1.0
LIB,Weightlifting,1972,1.0
LIB,Weightlifting,1980,2.0
LIB,Weightlifting,1984,1.0
LIB,Weightlifting,1988,3.0
LIB,Weightlifting,1992,1.0
LIB,Weightlifting,2000,1.0
LIB,Weightlifting,2028,1.6174863387978151
LIB,Weightlifting,2032,1.6311475409836076
LIB,Weightlifting,2036,1.6448087431693992
LIB,Wrestling,1948,5.0
LIB,Wrestling,1952,4.0
LIB,Wrestling,1960,6.0
LIB,Wrestling,1968,2.0
LIB,Wrestling,1972,2.0
LIB,Wrestling,1976,1.0
LIB,Wrestling,1980,1.0
LIB,Wrestling,1984,1.0
LIB,Wrestling,1988,1.0
LIB,Wrestling,2028,-4.442307692307708
LIB,Wrestling,2032,-4.923076923076934
LIB,Wrestling,2036,-5.403846153846189
LIE,Artistic Swimming,2020,2.0
LIE,Artistic Swimming,2028,2.0
LIE,Artistic Swimming,2032,2.0
LIE,Artistic Swimming,2036,2.0
LIE,Athletics,1936,4.0
LIE,Athletics,1948,2.0
LIE,Athletics,1960,3.0
LIE,Athletics,1964,3.0
LIE,Athletics,1968,3.0
LIE,Athletics,1976,5.0
LIE,Athletics,1984,4.0
LIE,Athletics,1988,4.0
LIE,Athletics,1992,2.0
LIE,Athletics,1996,1.0
LIE,Athletics,2008,1.0
LIE,Athletics,2012,1.0
LIE,Athletics,2028,1.24805512336075
LIE,Athletics,2032,1.1286952656145814
LIE,Athletics,2036,1.00933540786842
LIE,Cycling,1936,1.0
LIE,Cycling,1952,2.0
LIE,Cycling,1960,1.0
LIE,Cycling,1972,1.0
LIE,Cycling,1988,6.0
LIE,Cycling,1992,3.0
LIE,Cycling,2028,6.096330275229349
LIE,Cycling,2032,6.341743119266056
LIE,Cycling,2036,6.587155963302749
LIE,Cycling Mountain Bike,2024,1.0
LIE,Cycling Mountain Bike,2028,1.0
LIE,Cycling Mountain Bike,2032,1.0
LIE,Cycling Mountain Bike,2036,1.0
LIE,Equestrianism,1988,1.0
LIE,Equestrianism,2028,1.0
LIE,Equestrianism,2032,1.0
